date,crude_ret1d,crude_ret5d,gold_ret1d,gold_ret5d,copper_ret1d,copper_ret5d,dxy_ret1d,dxy_ret5d,sp500_ret1d,sp500_ret5d,copper_vol21d,cli_china,cli_usa,DFII10,USDCNY
2021-12-29,0.007604523314618028,0.07370608543127144,-0.0028213310498177435,0.009574217956433095,-0.004080741511986119,0.014645600764296107,-0.0028105639375155533,-0.005820591881803949,0.0014009134018575509,0.030467440290955494,0.19557140891707867,99.22209,101.0959,-0.98,6.367199897766113
2021-12-30,0.005600800287199448,0.05650913253322365,0.004201441162821951,0.006142274138141168,-0.0039833715111297074,-0.0011397572114308918,0.00041689333807770623,-0.00114554148016488,-0.002994233841905114,0.017344478419923703,0.18935187882642268,99.22209,101.0959,-1.06,6.367300033569336
2021-12-31,-0.023391326877737484,0.019060955187888418,0.008131493091743103,0.008959330574061397,0.01595144346974342,0.015381402483224171,-0.003130904798370082,-0.003651717591220738,-0.0026296343734735217,0.008510431361198556,0.19342431579760677,99.22209,101.0959,-1.04,6.372099876403809
2022-01-03,0.011501253639260689,0.006726067310315997,-0.015495623073023879,-0.004823267103592599,-0.009132412861813988,-0.011374617567187606,0.00594029891871628,0.0015598352915819902,0.006353824170387767,0.0011202039579796264,0.19384773691289428,99.22209,101.0959,-0.97,6.354899883270264
2022-01-04,0.011890073238476795,0.013205323601817476,0.008081062124172256,0.002097042255895687,0.011598540419920145,0.010353458004733751,0.0005194312906988685,0.0009351548116072195,-0.0006298202522039276,0.001501049104662755,0.19420367359390042,99.22209,101.0959,-0.91,6.355100154876709
2022-01-05,0.011108363136662192,0.01670916342386164,0.00582641985579091,0.01074479316150434,-0.013866424055518856,0.0005677754612010144,-0.0010390532146073994,0.0027066655345153734,-0.019583264304500858,-0.019483128601695654,0.1945850853769432,99.22209,101.0959,-0.82,6.354300022125244
2022-01-06,0.020469860184824107,0.0315782233214863,-0.0198716998297801,-0.013328347831097709,-0.012910766635443549,-0.008359619663112827,0.0006235456222878355,0.0029133178187255027,-0.000964233740180731,-0.01745312849997127,0.20025703648593976,99.22209,101.0959,-0.73,6.354000091552734
2022-01-07,-0.007072491673356218,0.047897058525867564,0.004629536082466856,-0.016830304840373955,0.012570118384815032,-0.011740944748041215,-0.005312811516362537,0.0007314111007330482,-0.004058441082335662,-0.01888193520883341,0.20058518329082353,99.22209,101.0959,-0.72,6.381899833679199
2022-01-10,-0.00852799858316633,0.027867806303440545,0.0007787864912476294,-0.0005558952761024472,-0.013375406825257619,-0.015983938711484846,0.0026078354691954075,-0.0026010523487878245,-0.0014420705375393084,-0.026677829916760487,0.2000511654013815,99.22209,101.0959,-0.7,6.376200199127197
2022-01-11,0.03750828867967382,0.05348602174463757,0.01116956659235857,0.002532609192083868,0.017342074765996918,-0.010240404365408073,-0.0038619651988414105,-0.006982448838328104,0.00911828645239865,-0.01692972321215791,0.20424663219505226,99.22209,101.0959,-0.79,6.373899936676025
2022-01-12,0.017332280137976497,0.059709938745951874,0.00471775287160181,0.0014239422078947683,0.0319466934278132,0.03557271311792398,-0.006505140321344527,-0.012448535945065231,0.002813792014666916,0.005467333107009864,0.2295484513930504,99.22209,101.0959,-0.74,6.372900009155273
2022-01-13,-0.0063121918290258705,0.032927886732101896,-0.0032891160891033167,0.01800652594857155,-0.006594926000907719,0.04188855375245981,-0.002212963477110641,-0.015285045044463708,-0.014346029234399538,-0.007914462387208943,0.22980689723690761,99.22209,101.0959,-0.73,6.357600212097168
2022-01-14,0.020490013259388817,0.06049039166484693,-0.002584024988407485,0.010792964877697209,-0.027389771925188544,0.0019286634424562354,0.004000818720991006,-0.005971414807110165,0.0008196442695904693,-0.0030363770352828112,0.2429350122958684,99.22209,101.0959,-0.66,6.358099937438965
2022-01-18,0.01902569187968073,0.08804408212769399,-0.002314788905823484,0.007699389480626095,-0.008079713934942223,0.007224356332771631,0.005867017180523071,-0.0027122330957825014,-0.018559105398008313,-0.020153411895751816,0.22615592608747853,99.22209,101.0959,-0.59,6.346700191497803
2022-01-19,0.0177509015490509,0.06828669499707107,0.01685213955594911,0.013381962444216633,0.019574119919829602,0.009456401486604316,-0.0023007876117349113,-0.0011510555086760021,-0.009736790941460072,-0.03900848928961054,0.23488884944006627,99.22209,101.0959,-0.57,6.352200031280518
2022-01-20,-0.0006901824544431889,0.05026423240465139,-0.00032557824789059,0.008338631324724233,0.02522533202944155,0.0027350400882326653,0.002405185238322005,0.00775927005099053,-0.011098742304332276,-0.05292102360860973,0.24811648344702084,99.22209,101.0959,-0.5,6.343500137329102
2022-01-21,-0.020461096599159845,0.03611532763451741,-0.005824228438788381,0.005803518975039168,-0.014083219115166967,-0.004753253026026583,-0.0010450254431679795,0.008927208084933191,-0.01909599532463524,-0.05767098969884543,0.25293901083334924,99.22209,101.0959,-0.59,6.3394999504089355
2022-01-24,-0.021728392549470676,-0.00610307817434208,0.005389914964327502,0.013777458927774155,-0.024565182341618197,-0.0019286634424562354,0.002923355421501128,0.007849744785443313,0.0027679047582704897,-0.05572272921016541,0.26599647959767253,99.22209,101.0959,-0.63,6.337699890136719
